Voltage,Current
670,985
1335,1691
1931,2024
1931,1670
1335,932
675,561
581,777
1148,1484
1820,1992
2020,1802
1565,1151
848,580
513,631
831,1250
1609,1897
2027,1958
1773,1401
1046,724
552,518
765,1037
1389,1776
1947,2015
1910,1634
1316,907
644,500
578,821
1125,1528
1823,1999
1975,1815
1542,1124
818,573
529,661
912,1283
1647,1920
2018,1952
1733,1363
1044,674
571,552
748,1057
1395,1764
1973,2015
1905,1591
1275,864
633,513
583,847
1180,1558
1845,2016
2003,1779
1477,1052
781,549
535,678
905,1330
1678,1923
2037,1935
1695,1305
1021,650
532,573
751,1093
1465,1764
1988,2021
1876,1530
1212,861
625,516
617,881
1213,1589
1875,2016
1986,1751
1460,1043
757,545
535,690
953,1383
1708,1940
2028,1906
1675,1284
957,631
537,574
779,1146
1697,1841
2027,1999
1844,1556
1177,788
561,525
615,934
1276,1648
1910,2010
1971,1749
1443,1011
735,530
557,738
1034,1400
1753,1981
2027,1870
1701,1245
948,611
528,595
836,1185
1548,1854
2014,1999
1832,1478
1130,744
573,505
654,915
1297,1652
1915,2025
1972,1695
1364,944
699,521
569,761
1010,1451
1775,1983
2019,1849
1587,1180
875,590
527,689
840,1209
1563,1892
2016,1959
1792,1439
1099,723
579,532
679,961
1327,1685
1942,1972
1936,1652
1338,931
681,519
573,769
1087,1490
1806,1958
2018,1842
1571,1167
848,588
535,623
891,1262
1622,1893
2035,1960
1779,1401
1115,710
562,552
713,1061
1399,1742
1962,2023
1909,1630
1281,902
661,521
596,825
1155,1555
1827,2008
2016,1818
1529,1133
815,562
527,658
909,1297
1636,1922
2023,1945
1744,1369
1039,681
539,548
752,1062
1369,1746
1970,2016
1909,1573
1241,831
637,514
602,861
1167,1550
1814,2005
2001,1761
1490,1081
784,570
529,663
968,1323
1662,1918
2041,1849
1701,1314
1008,665
526,552
740,1078
1416,1826
1989,2010
1877,1553
1225,838
609,511
626,889
1217,1622
1887,2017
1985,1751
1442,1044
755,534
543,699
1007,1400
1727,1971
2079,1906
1670,1297
927,640
531,589
803,1179
1506,1815
2001,1983
1848,1536
1208,812
609,519
639,924
1272,1680
1897,2025
2002,1734
1422,1020
732,527
559,701
1035,1424
1744,1982
2023,1892
1645,1239
905,601
531,598
817,1146
1531,1858
2039,1988
1835,1463
1078,778
600,521
652,955
1296,1678
1908,1990
1970,1672
1364,949
683,522
565,662
1052,1436
1734,1970
2022,1857
1598,1198
878,606
539,602
818,1201
1535,1878
2013,1971
1798,1441
1068,750
584,521
665,959
1355,1643
1945,2038
1937,1652
1337,942
653,521
562,769
1128,1514
1815,1991
2017,1817
1568,1183
857,594
527,640
896,1271
1583,1899
2027,1960
1759,1400
1062,725
576,538
690,1040
1387,1738
1962,2012
1918,1622
1321,908
644,517
583,809
1144,1526
1838,1999
2010,1815
1535,1104
791,569
530,648
913,1274
1636,1911
2017,1949
1753,1346
1013,678
538,530
722,1044
1430,1751
1968,2018
1899,1586
1260,796
640,520
596,837
1171,1542
1840,1999
2009,1781
1491,1082
809,551
534,667
955,1304
1645,1956
2066,1915
1696,1299
971,659
530,568
764,1089
1506,1811
1992,2012
1873,1545
1221,838
573,511
613,885
1231,1619
1885,2044
1984,1747
1457,1049
767,544
552,713
1013,1362
1718,1950
2038,1906
1669,1260
959,639
531,575
792,1154
1503,1832
1977,2013
1848,1515
1184,821
596,522
657,928
1262,1639
1901,2014
1979,1711
1435,998
708,535
562,718
1007,1393
1737,1965
2040,1894
1634,1219
905,622
522,596
831,1168
1514,1850
2007,1983
1823,1440
1138,756
594,508
649,936
1265,1660
1902,2023
1949,1694
1385,984
763,533
559,727
1044,1403
1776,1982
2024,1860
1615,1206
924,611
552,667
843,1211
1596,1884
1988,1970
1792,1435
1092,740
591,518
679,997
1344,1712
1954,2018
1934,1654
1339,932
688,518
571,791
1118,1497
1792,2002
2027,1834
1574,1168
846,574
510,634
896,1265
1601,1889
2028,1956
1801,1402
1082,700
557,544
743,1035
1376,1734
1936,2021
1937,1661
1312,884
653,466
584,808
1129,1513
1822,2010
2017,1827
1506,1115
822,573
508,650
905,1283
1624,1915
2029,1947
1728,1351
1026,682
555,544
714,1065
1387,1752
1975,2034
1892,1568
1247,853
634,518
610,834
1172,1555
1858,2024
1971,1764
1483,1072
788,544
566,654
926,1349
1681,1966
2037,1922
1703,1339
998,701
534,543
754,1114
1468,1801
1994,2019
1874,1554
1216,841
622,493
623,920
1230,1609
1879,2023
1971,1759
1476,1077
774,546
535,702
1000,1377
1682,1951
2032,1888
1695,1295
974,644
542,576
796,1145
1489,1795
1991,1999
1833,1528
1169,788
605,532
651,896
1260,1626
1858,2015
1992,1742
1414,1011
751,520
543,716
1013,1409
1728,1971
2037,1884
1624,1236
922,634
527,588
822,1166
1514,1841
2011,1984
1825,1485
1151,777
608,526
662,938
1294,1726
1896,2035
1954,1659
1384,983
717,533
498,731
1053,1456
1792,1986
2020,1871
1607,1207
898,666
570,605
826,1228
1577,1862
2015,1975
1802,1450
1121,726
583,537
661,990
1335,1687
1942,2038
1957,1662
1353,945
695,517
578,780
1121,1495
1797,1997
2038,1854
1585,1176
945,582
527,632
891,1247
1600,1841
2015,1970
1785,1399
1052,711
583,522
702,1013
1322,1712
1956,2006
1936,1610
1311,900
660,477
579,804
1119,1511
1817,1973
1976,1790
1520,1097
810,556
556,660
924,1288
1633,1893
2014,1912
1736,1339
1030,687
536,545
745,1052
1414,1785
1983,2018
1898,1581
1265,866
624,519
595,842
1166,1584
1872,2010
2002,1798
1473,1090
792,542
520,666
976,1352
1677,1920
2038,1931
1700,1309
1000,674
552,556
768,1089
1467,1790
1986,2021
1873,1560
1219,850
622,518
626,873
1221,1604
1877,2021
1996,1761
1463,1064
742,543
543,700
1018,1361
1714,1931
2027,1888
1694,1298
947,656
532,544
778,1116
1476,1810
1988,2012
1837,1507
1165,805
603,513
625,894
1273,1635
1909,2029
1962,1686
1396,993
722,506
557,731
1075,1426
1740,1965
2025,1871
1598,1229
898,622
532,576
820,1172
1520,1850
2040,1983
1812,1464
1161,710
557,524
666,941
1319,1690
1944,1976
1923,1682
1353,963
687,505
571,714
1104,1478
1780,1992
2014,1851
1586,1197
849,598
527,628
880,1142
1622,1889
2026,1971
1779,1425
1081,737
552,541
700,997
1371,1717
1941,2038
1936,1654
1335,928
661,573
599,791
1126,1489
1829,1995
2026,1831
1556,1139
823,572
530,629
904,1281
1675,1896
2018,1957
1747,1357
1015,684
549,550
715,1079
1409,1764
1949,2016
1897,1608
1272,873
655,517
614,833
1157,1478
1837,2038
2002,1785
1500,1104
792,563
549,671
918,1282
1688,1922
2101,1927
1707,1289
1004,665
560,555
748,1061
1475,1648
1963,2006
1876,1550
1226,838
621,518
604,872
1243,1596
1881,1995
2007,1764
1470,1061
787,544
531,697
987,1364
1675,1944
2035,1910
1685,1348
999,649
574,592
791,1138
1505,1819
1992,1997
1873,1574
1205,827
591,509
634,897
1248,1618
1888,2012
1983,1748
1440,1049
730,529
543,722
1026,1400
1728,1963
2033,1902
1642,1230
900,618
527,589
804,1113
1561,1836
1994,1990
1832,1487
1128,775
592,518
644,911
1280,1619
1923,1997
1970,1695
1376,965
693,530
564,730
1041,1440
1766,1988
2018,1867
1619,1220
877,609
531,610
838,1201
1573,1890
2019,1976
1812,1471
1118,756
519,517
669,994
1338,1703
1914,2023
1949,1661
1358,932
687,507
563,778
1101,1493
1802,1991
2018,1852
1586,1170
883,594
529,624
881,1267
1608,1892
2026,1990
1789,1421
1096,714
563,551
711,1011
1370,1733
1906,2014
1957,1643
1335,898
657,508
649,800
1124,1569
1823,2005
2019,1833
1533,1131
826,574
513,640
900,1271
1610,1899
2017,1947
1740,1369
1044,690
553,543
705,1052
1409,1758
1972,2020
1895,1592
1256,851
635,520
596,830
1172,1608
1883,1956
1975,1776
1483,1086
792,594
522,659
932,1346
1675,1926
2040,1920
1722,1322
998,674
541,517
737,1097
1473,1781
1989,2008
1922,1570
1226,842
617,505
621,872
1215,1652
1897,2016
1988,1763
1476,1051
770,545
570,695
1000,1374
1698,1943
2035,1956
1687,1308
982,573
532,573
763,1137
1480,1810
2005,2003
1857,1530
1177,801
609,487
568,882
1257,1606
1893,2016
1977,1750
1392,1015
739,582
539,709
1018,1399
1712,1953
2031,1889
1646,1221
935,671
530,604
804,1181
1496,1830
2038,1995
1788,1495
1157,783
596,517
661,936
1279,1632
1923,2038
1936,1686
1388,978
713,539
552,722
996,1487
1766,1985
2023,1844
1617,1202
903,576
480,596
829,1221
1559,1866
2031,1985
1814,1452
1128,756
583,503
696,1004
1327,1699
1935,2012
1951,1661
1353,948
700,491
571,816
1100,1479
1780,1985
1979,1852
1599,1190
883,570
517,622
888,1226
1586,1867
2020,1962
1792,1425
1065,713
560,524
696,1018
1362,1724
1947,2023
1925,1619
1325,902
661,510
591,793
1116,1515
1827,1951
2042,1782
1524,1121
843,577
522,641
907,1282
1576,1918
2070,1964
1728,1351
1031,680
550,553
713,1022
1396,1766
1976,2027
1900,1608
1270,872
645,516
581,821
1161,1569
1858,1997
1997,1785
1498,1106
797,565
530,654
946,1330
1655,1932
2033,1951
1714,1325
1000,671
550,555
750,1091
1455,1762
1988,2008
1892,1570
1247,858
648,501
623,884
1205,1581
1856,2018
1996,1768
1473,1075
753,548
541,685
960,1362
1691,1959
2005,1919
1691,1313
958,650
514,575
765,1115
1470,1801
1988,1989
1858,1522
1208,830
611,513
586,886
1232,1612
1880,2019
1991,1746
1440,1026
751,538
542,678
1014,1412
1705,1934
2027,1905
1701,1249
945,622
522,583
779,1141
1500,1849
2012,1993
1849,1478
1156,778
610,507
638,918
1242,1664
1915,2047
1963,1704
1396,997
727,531
531,728
1049,1439
1749,1972
2027,1876
1625,1220
900,622
553,605
846,1216
1558,1865
2030,1982
1806,1456
1135,762
583,616
675,977
1349,1711
1926,2023
1916,1678
1364,962
685,518
570,744
1075,1461
1779,1919
1997,1871
1600,1172
857,582
529,581
839,1227
1572,1897
2027,1967
1768,1399
1052,699
557,529
700,968
1365,1720
1937,2024
1923,1579
1286,903
660,525
623,798
1116,1499
1809,1995
2028,1831
1570,1136
828,543
526,640
896,1271
1603,1911
2031,1956
1775,1374
1055,698
580,544
657,1037
1418,1759
1967,2021
1909,1603
1280,874
645,513
557,820
1179,1534
1847,2008
2014,1775
1519,1106
818,568
534,674
948,1327
1664,1922
2032,1933
1727,1341
1013,680
558,531
739,1086
1429,1775
1984,1965
1900,1576
1245,860
631,511
609,895
1203,1578
1864,2034
1994,1777
1473,1055
774,553
521,682
917,1349
1680,1932
2039,1932
1676,1289
963,654
527,555
765,1073
1493,1802
2014,2008
1857,1463
1155,804
611,490
630,888
1235,1634
1884,2023
1980,1713
1417,935
744,534
549,699
1002,1387
1707,1969
2032,1892
1667,1271
939,627
536,570
796,1145
1539,1841
2001,1965
1822,1489
1166,761
589,508
647,907
1305,1661
1933,2037
1960,1703
1400,998
726,529
559,756
1048,1441
1743,1968
2018,1881
1624,1201
919,614
527,613
835,1205
1532,1863
2007,1988
1845,1465
1144,748
579,513
667,949
1313,1674
1918,2024
1953,1612
1319,938
695,514
570,765
1092,1472
1789,1986
2025,1858
1566,1095
844,590
555,624
970,1245
1584,1883
2014,1960
1754,1404
1067,721
543,529
684,996
1363,1712
1936,2048
1923,1633
1315,902
674,517
580,795
1148,1504
1832,1999
2012,1802
1545,1138
828,574
540,673
870,1268
1637,1912
2027,1948
1754,1365
1052,715
555,543
687,1030
1423,1755
1964,2012
1919,1608
1282,877
649,510
596,834
1171,1551
1814,2008
2010,1795
1472,1112
816,569
535,657
948,1322
1654,1919
2038,1949
1735,1357
1023,674
550,539
742,1068
1427,1768
1971,2015
1905,1584
1230,855
610,516
599,855
1200,1563
1862,2016
1997,1772
1401,1048
767,545
532,689
974,1356
1692,1945
2031,1907
1681,1284
950,652
531,555
788,1114
1472,1798
1988,1997
1853,1550
1193,812
607,517
626,887
1200,1601
1893,2023
1978,1730
1440,1025
778,549
549,723
1000,1474
1789,1966
2025,1895
1665,1268
932,629
534,568
790,1155
1522,1838
1989,1965
1846,1497
1207,777
597,509
648,939
1286,1646
1896,2022
1974,1713
1346,1037
731,529
556,699
1031,1365
1748,1972
2031,1878
1624,1224
913,613
526,604
835,1194
1576,1862
2037,1993
1825,1459
1104,748
572,520
667,885
1272,1683
1931,2024
1960,1647
1335,903
680,494
573,767
1083,1453
1797,1967
2025,1844
1589,1221
857,600
527,609
860,1228
1573,1873
2036,1967
1768,1404
1083,735
561,534
687,1020
1326,1698
1960,2025
1932,1643
1329,915
682,514
571,830
1106,1504
1799,2009
2014,1828
1558,1150
842,572
526,631
904,1284
1637,1908
1988,1954
1765,1382
1063,720
561,540
717,1048
1396,1746
1958,2021
1915,1574
1292,902
657,510
592,840
1140,1532
1834,2012
2001,1798
1533,1130
831,555
523,658
926,1317
1648,1917
2036,1937
1729,1348
1000,683
542,545
752,1078
1437,1789
1975,2006
1897,1548
1234,851
625,510
617,862
1197,1559
1860,2006
1993,1764
1470,1042
775,544
531,685
965,1309
1683,1943
1989,1921
1697,1295
957,674
571,573
764,1106
1457,1851
1973,1999
1853,1526
1208,816
612,506
591,897
1222,1616
1897,2017
1986,1708
1447,1041
774,535
542,697
1001,1402
1738,1961
2054,1905
1666,1263
948,634
524,600
804,1161
1512,1830
1997,2003
1853,1491
1158,822
592,518
652,941
1295,1660
1907,2023
1970,1704
1406,988
688,508
537,746
1043,1438
1749,1978
2019,1882
1624,1196
880,607
505,605
831,1208
1557,1854
2014,1984
1819,1439
1109,744
576,522
675,964
1313,1648
1957,2023
1886,1648
1350,937
687,520
540,749
1080,1451
1775,1993
2015,1841
1585,1167
861,596
529,607
861,1218
1579,1894
2049,1972
1780,1409
1092,734
556,532
679,986
1376,1725
1945,2007
1936,1665
1322,915
683,514
574,767
1134,1515
1821,1948
2016,1818
1574,1154
844,582
530,641
891,1279
1620,1870
2028,1956
1740,1366
1052,696
540,538
679,1057
1429,1755
1975,2034
1909,1594
1291,877
631,507
596,840
1176,1525
1846,2012
1967,1789
1520,1074
771,570
561,680
947,1320
1663,1935
2022,1953
1702,1312
927,667
517,555
749,1089
1429,1772
1985,2020
1873,1547
1195,846
621,519
609,857
1197,1581
1858,2017
1986,1758
1483,1060
765,548
538,674
955,1341
1671,1939
2033,1912
1706,1297
968,654
537,571
765,1100
1506,1816
1996,2008
1806,1542
1215,838
647,513
617,906
1248,1618
1894,1960
1999,1751
1451,1030
751,572
533,729
1030,1411
1742,1953
2052,1900
1656,1270
937,662
531,598
818,1167
1520,1837
2009,2000
1844,1535
1169,796
517,521
652,893
1275,1658
1907,2025
1968,1717
1416,983
713,532
543,743
1043,1434
1743,2030
2020,1884
1565,1214
896,572
547,606
835,1190
1532,1816
2013,1980
1802,1452
1126,735
570,523
657,959
1300,1670
1927,2064
1935,1674
1358,984
690,520
578,756
1068,1450
1779,1991
2017,1849
1586,1182
875,597
531,621
831,1201
1594,1893
2024,1966
1801,1435
1115,740
570,518
674,1003
1348,1711
1938,2051
1945,1659
1327,964
665,518
581,793
1117,1494
1799,1997
2014,1836
1561,1143
840,588
492,636
909,1292
1612,1925
2014,1962
1766,1399
1060,688
553,579
709,1016
1412,1751
1962,2015
1919,1616
1310,872
648,514
605,830
1153,1537
1832,2022
2068,1790
1497,1096
804,548
509,658
925,1299
1652,1852
2036,1877
1695,1335
1013,666
537,555
735,1061
1416,1681
1984,2003
1906,1564
1256,867
635,504
600,840
1183,1556
1872,2022
1988,1776
1487,1081
798,548
531,688
931,1348
1688,1936
2029,1919
1706,1322
1002,655
552,555
765,1126
1496,1815
1997,2011
1866,1534
1208,822
617,524
634,889
1209,1621
1887,2100
2028,1738
1446,1045
753,529
531,723
1023,1399
1716,1992
2017,1905
1683,1278
932,633
525,553
800,1154
1509,1798
2001,1999
1854,1526
1156,778
596,547
661,916
1279,1639
1897,2023
1994,1725
1404,1002
722,524
552,728
1035,1402
1744,1948
2013,1816
1624,1225
907,622
516,625
821,1174
1524,1854
2005,1992
1809,1457
1131,761
585,519
712,954
1290,1656
1922,1992
1952,1683
1390,962
709,519
527,753
1042,1509
1753,1980
2023,1863
1615,1206
891,658
542,604
861,1239
1572,1866
2019,1978
1811,1445
1099,727
574,519
688,1011
1390,1722
1936,2106
1890,1634
1358,923
688,515
574,793
1069,1509
1779,1994
2016,1834
1571,1160
861,574
526,637
893,1279
1611,1912
2027,1982
1756,1400
1062,697
562,535
710,1024
1396,1732
1953,2022
1923,1609
1273,881
648,518
583,816
1142,1519
1832,1997
2009,1792
1465,1107
804,573
526,667
887,1289
1635,1914
2036,1982
1716,1355
1018,698
543,538
727,1054
1394,1772
1976,2001
1903,1582
1244,866
634,513
609,842
1182,1610
1870,2010
2002,1768
1477,1075
777,550
534,691
985,1364
1677,1945
2036,1919
1708,1327
974,672
537,570
778,1143
1440,1828
1988,2010
1884,1549
1234,834
611,513
635,896
1241,1604
1884,2018
1987,1742
1453,1048
739,595
532,724
1013,1399
1721,1952
2036,1927
1679,1285
916,640
530,582
804,1171
1494,1828
1999,1986
1866,1486
1181,783
596,517
627,907
1264,1635
1900,2021
1973,1712
1407,999
724,531
539,717
1024,1409
1766,1896
2028,1883
1624,1229
909,620
492,595
791,1167
1509,1866
2015,1953
1814,1494
1144,776
583,524
685,950
1313,1665
1922,2024
1950,1660
1365,968
699,488
576,750
1099,1470
1779,1985
2032,1832
1590,1185
887,597
517,625
857,1219
1572,1883
2017,1961
1801,1435
1104,744
563,527
684,1010
1353,1696
1938,2038
1942,1661
1352,941
670,517
577,800
1104,1478
1808,1995
2014,1855
1592,1144
831,579
526,630
893,1259
1602,1889
2027,1984
1797,1398
1052,703
557,553
674,1018
1368,1726
1953,2027
1910,1592
1295,886
661,440
583,817
1139,1515
1808,2012
2005,1797
1544,1117
814,568
531,632
922,1296
1634,1954
2027,1942
1729,1357
1018,678
542,554
725,1035
1449,1811
1976,2001
1962,1578
1247,855
641,513
599,860
1209,1581
1853,2012
1979,1724
1492,1090
804,565
522,680
958,1357
1667,1938
2036,1797
1705,1323
987,679
532,568
753,1127
1462,1787
1993,2019
1881,1554
1244,844
613,519
614,874
1222,1597
1893,2020
1994,1772
1470,1033
747,525
535,699
996,1364
1702,1939
2020,1828
1648,1278
970,634
536,596
781,1142
1486,1820
1996,1982
1841,1506
1180,791
604,521
630,907
1245,1643
1883,2022
1967,1707
1418,1012
751,537
551,718
1011,1400
1711,1974
2020,1879
1638,1245
922,627
528,596
819,1168
1548,1868
2016,1987
1822,1464
1109,763
583,516
648,980
1321,1686
1988,2010
1949,1686
1390,977
703,521
561,777
1096,1440
1779,1982
2027,1862
1611,1194
858,574
517,624
859,1244
1595,1867
2018,1976
1805,1444
1096,723
622,531
687,991
1344,1711
1936,2021
1937,1652
1352,925
673,507
576,795
1100,1487
1801,1982
2014,1847
1562,1141
859,582
531,639
887,1254
1599,1906
2026,1944
1757,1380
1041,713
564,543
663,1063
1376,1734
1949,2017
1908,1606
1272,885
661,531
584,809
1141,1531
1845,2004
1972,1781
1517,1164
783,566
530,652
913,1318
1661,1935
2036,1937
1728,1346
1000,700
542,544
734,1084
1459,1724
1974,2019
1901,1496
1249,864
654,497
607,878
1204,1584
1860,2014
2040,1779
1498,1090
761,550
535,684
927,1341
1688,1928
2036,1940
1702,1327
1008,649
530,555
761,1133
1457,1789
1996,2011
1884,1555
1198,915
592,516
630,869
1226,1612
1879,2025
1992,1734
1449,1035
763,524
531,697
985,1369
1641,1911
2036,1910
1674,1268
947,644
523,573
781,1127
1494,1817
1975,2003
1842,1518
1140,795
598,514
628,903
1253,1625
1896,2023
1975,1712
1418,1009
728,530
540,730
1018,1439
1750,1966
2026,1902
1627,1219
920,620
525,585
809,1166
1547,1785
2014,1998
1832,1484
1158,757
609,517
680,955
1311,1673
1897,2024
1950,1690
1400,1011
710,516
505,756
1070,1458
1755,1986
2031,1868
1621,1197
891,600
521,604
851,1219
1567,1840
2027,1980
1822,1451
1092,743
568,544
684,1047
1325,1697
1960,2025
1941,1639
1335,917
692,533
587,780
1092,1530
1797,1995
2017,1828
1549,1141
832,598
513,644
882,1252
1591,1892
2032,1953
1758,1374
1052,703
591,543
711,1012
1347,1745
1971,2023
1901,1608
1292,863
648,522
583,808
1105,1536
1903,2017
2003,1811
1526,1126
810,574
526,634
939,1310
1661,1976
2036,1944
1728,1364
1039,689
578,550
742,1074
1435,1771
1987,2012
1899,1588
1260,887
661,511
583,867
1182,1577
1854,2003
1993,1789
1505,1086
766,543
505,697
968,1336
1668,1935
2032,1931
1714,1256
987,563
535,585
752,1091
1459,1759
1988,2016
1895,1538
1208,830
614,518
619,871
1202,1591
1867,2011
1966,1748
1455,1035
765,546
520,689
989,1373
1702,1945
2028,1905
1660,1246
948,639
479,573
787,1115
1496,1826
2007,1995
1838,1522
1163,783
609,512
644,892
1248,1660
1902,2025
2004,1721
1427,1006
733,532
540,713
1026,1422
1734,1986
2030,1888
1648,1241
922,623
522,596
829,1181
1534,1858
2012,1995
1836,1492
1157,827
670,505
654,952
1292,1656
1927,2031
1961,1710
1422,992
691,537
563,751
1054,1506
1754,1982
2025,1880
1640,1192
883,534
548,602
848,1201
1533,1867
2018,1976
1806,1425
1083,729
570,542
687,986
1340,1781
1931,2015
1942,1637
1317,920
679,543
565,788
1090,1486
1785,2012
2005,1837
1580,1154
848,586
586,631
874,1245
1594,1905
2027,1961
1760,1396
1070,735
543,539
701,1011
1402,1746
1983,2021
1908,1613
1300,873
673,512
566,801
1161,1539
1832,2006
2014,1825
1542,1115
825,519
495,663
909,1288
1633,1919
2099,1946
1741,1367
1024,710
542,493
768,1063
1429,1763
1968,1940
1916,1608
1278,876
635,516
582,821
1174,1594
1845,2008
1993,1794
1522,1082
787,573
534,666
940,1305
1661,1927
2033,1945
1690,1310
1000,669
539,574
748,1085
1467,1808
1976,2010
1879,1541
1219,823
617,511
602,871
1209,1579
1869,2014
1950,1730
1448,1027
757,544
535,697
982,1372
1682,1958
2039,1907
1672,1281
954,613
542,570
773,1114
1496,1824
2003,1987
1857,1522
1197,806
611,521
609,921
1286,1638
1896,2028
1983,1710
1418,1020
739,533
553,729
1034,1417
1728,1965
2043,1897
1654,1260
925,654
520,655
818,1168
1526,1836
2015,1995
1836,1497
1178,773
583,521
659,947
1286,1636
1898,1972
2001,1695
1391,942
704,520
557,757
1061,1434
1766,1973
2025,1855
1596,1193
885,597
527,620
849,1222
1557,1864
2014,1971
1770,1417
1102,726
579,529
666,967
1325,1691
1938,2029
1938,1660
1343,933
687,525
571,765
1087,1454
1792,2015
2054,1894
1570,1169
861,596
526,607
860,1245
1611,1893
2005,1982
1780,1412
1093,718
573,525
683,1027
1388,1725
1949,2018
1925,1629
1305,907
660,531
587,772
1200,1521
1819,1998
2039,1802
1552,1141
839,578
522,592
848,1292
1631,1979
2028,1952
1754,1380
1041,695
553,534
725,1043
1414,1763
1970,2081
1857,1611
1233,867
644,516
604,831
1164,1544
1858,2009
2004,1795
1474,1064
786,556
531,676
940,1333
1671,1929
2033,1922
1702,1316
997,654
552,555
750,1075
1437,1771
1978,2010
1875,1554
1226,834
632,504
583,843
1204,1582
1877,2024
2002,1764
1470,1070
774,568
531,688
978,1384
1703,1979
2052,1893
1682,1292
948,648
535,574
768,1134
1495,1823
2001,2008
1920,1529
1172,842
620,504
641,909
1251,1626
1892,2025
1962,1738
1440,1035
757,526
526,718
1013,1400
1732,2014
2036,1862
1650,1256
927,622
523,596
823,1149
1522,1841
2010,1992
1834,1495
1143,752
592,531
656,933
1277,1652
1916,2024
1968,1682
1370,967
709,519
555,740
1082,1434
1754,1980
2027,1789
1600,1198
895,612
517,601
844,1193
1557,1854
2014,1971
1806,1439
1099,735
582,524
661,971
1316,1682
1950,2023
1949,1649
1352,934
687,510
580,767
1047,1498
1812,1989
2017,1841
1580,1176
865,585
517,640
881,1256
1583,1893
2025,1971
1770,1409
1087,730
575,530
700,985
1361,1717
1962,2040
1926,1644
1326,916
682,506
596,752
1130,1512
1780,2004
2018,1828
1558,1150
818,607
530,656
911,1277
1619,1903
2016,1946
1745,1369
1017,683
517,562
734,1054
1415,1761
1973,2023
1926,1579
1257,841
641,517
597,842
1156,1556
1845,2023
2024,1776
1498,1072
739,555
530,699
949,1313
1672,1925
2027,1929
1698,1322
937,673
540,561
739,1076
1455,1807
1996,2012
1880,1554
1238,845
626,519
611,841
1187,1599
1898,2025
1987,1751
1453,1074
773,540
557,662
988,1364
1688,1959
2033,1908
1697,1288
983,652
554,573
784,1116
1470,1824
2001,2001
1858,1463
1169,803
609,514
649,936
1267,1641
1906,2023
1970,1733
1442,1014
687,546
555,736
1025,1415
1719,1972
2038,1888
1641,1224
907,614
517,594
810,1160
1544,1846
2014,1997
1837,1464
1157,773
591,519
653,934
1270,1661
1928,2030
1958,1691
1374,932
731,508
557,753
1056,1417
1750,1985
2015,1856
1602,1193
898,598
522,615
822,1196
1538,1872
2041,1979
1786,1442
1104,752
587,518
650,960
1347,1708
1919,2021
1937,1662
1322,932
686,527
567,814
1109,1483
1770,2009
2023,1891
1596,1170
870,599
523,626
878,1279
1599,1893
2026,1968
1767,1362
1052,712
560,538
713,1037
1395,1756
1955,2016
1925,1624
1299,907
648,530
587,817
1153,1528
1841,1997
2011,1816
1527,1124
804,568
519,652
908,1307
1641,1909
2025,1949
1728,1341
1053,653
527,547
726,1058
1416,1746
1958,2027
1913,1571
1259,865
638,495
543,842
1172,1547
1844,1998
2014,1717
1436,1079
779,563
530,661
933,1333
1713,1935
2057,1925
1702,1315
1000,669
518,552
740,1079
1467,1791
1981,2010
1872,1518
1239,843
625,516
610,881
1223,1602
1874,2013
1991,1777
1479,1048
764,548
531,713
1000,1374
1709,1946
2039,1912
1679,1312
976,649
533,585
792,1164
1481,1830
2009,1997
1851,1521
1193,834
591,508
640,909
1240,1635
1913,2013
1976,1728
1429,1010
729,529
557,717
1013,1399
1731,1956
2030,1904
1643,1184
891,622
522,573
817,1188
1520,1828
1990,1993
1818,1468
1142,784
587,505
626,929
1310,1638
1914,2018
1965,1725
1352,978
690,521
543,757
1052,1445
1785,1981
2029,1865
1614,1198
896,611
524,608
824,1191
1588,1828
2070,1971
1809,1447
1115,755
576,494
670,986
1332,1678
1942,2025
1944,1671
1374,944
661,520
573,783
1108,1487
1797,1998
2015,1841
1581,1215
858,594
526,628
886,1247
1598,1894
2014,1958
1797,1417
1096,724
562,548
687,1028
1364,1712
1957,2028
1936,1646
1327,903
653,514
578,800
1114,1504
1822,2025
2013,1839
1495,1128
831,573
526,643
896,1297
1624,1904
2040,1937
1740,1348
1031,710
557,530
729,1040
1404,1746
1951,2012
1897,1590
1272,877
644,517
595,826
1156,1483
1843,2010
1985,1789
1506,1191
791,563
549,660
919,1352
1663,1931
2040,1928
1703,1273
1013,674
542,572
752,1099
1453,1789
1990,2023
1898,1562
1231,840
614,514
630,883
1222,1598
1895,2018
1991,1762
1470,1066
767,544
543,698
997,1361
1691,1956
2033,1912
1697,1297
973,624
531,570
854,1109
1478,1819
1996,2009
1876,1542
1208,778
607,506
672,907
1249,1618
1893,2043
1985,1750
1440,1004
737,529
531,715
1005,1396
1706,1957
2015,1891
1653,1232
919,620
512,596
791,1163
1508,1893
2014,1999
1837,1483
1144,782
600,514
648,926
1275,1647
1915,2062
1957,1696
1405,1015
722,621
550,700
1016,1447
1750,1974
2027,1871
1598,1211
905,631
479,597
844,1208
1557,1855
2016,1986
1809,1468
1115,754
597,518
687,988
1325,1695
1937,2049
1944,1668
1339,985
709,575
570,778
1126,1484
1788,1976
2072,1854
1588,1188
867,584
496,625
874,1246
1601,1883
2023,1945
1792,1434
1076,717
563,504
700,997
1357,1725
1944,2023
1966,1628
1303,913
661,485
571,787
1117,1495
1808,2004
2017,1776
