Voltage,Current
1998,1595
713,718
1607,1962
1258,516
1017,1985
1726,701
632,1592
2027,1211
550,1014
1869,1787
906,626
1457,2023
1416,540
869,1916
1905,897
543,1335
2040,1369
609,856
1765,1893
1067,533
1171,2001
1620,657
739,1738
1948,1063
513,1155
1965,1630
770,671
1551,1970
1233,517
1026,1949
1788,750
599,1545
2023,1307
552,1024
1894,1786
900,576
1387,2023
1477,570
852,1832
1849,887
550,1367
2020,1480
645,800
1713,1944
1146,476
1222,2017
1661,652
696,1678
1978,1067
529,1167
2014,1579
712,714
1607,1974
1248,530
1026,1956
1792,776
624,1606
2044,1236
555,1002
1895,1785
929,591
1361,2011
1400,532
882,1873
1916,903
527,1357
2014,1434
609,786
1743,1900
1062,526
1168,2026
1591,629
713,1709
1953,984
583,1231
1989,1596
722,726
1633,1998
1260,506
1095,1978
1753,713
625,1579
2036,1241
567,1001
1900,1738
856,572
1415,2021
1442,520
852,1849
1915,928
567,1400
2035,1437
628,822
1754,1916
1064,540
1213,2027
1561,613
740,1736
1983,1053
522,1176
1966,1647
778,723
1619,1970
1250,482
1013,1959
1784,752
595,1522
2025,1215
557,1011
1879,1764
911,585
1386,2032
1569,531
887,1872
1902,881
569,1344
2026,1434
635,844
1727,1873
1021,547
1244,2023
1619,643
700,1691
1998,1100
531,1235
1993,1610
744,698
1572,2000
1271,513
992,1975
1752,733
624,1557
2035,1273
578,958
1836,1815
956,614
1440,2023
1449,566
855,1836
1912,908
533,1322
2032,1400
611,848
1754,1925
1119,522
1182,2029
1662,654
722,1730
1994,1097
523,1159
1957,1647
781,660
1520,1971
1278,518
1013,1948
1797,779
593,1512
2045,1327
543,1002
1886,1789
926,579
1361,2027
1510,571
822,1794
1921,911
539,1279
2029,1509
673,756
1667,1938
1171,516
1199,2025
1660,654
667,1659
2013,1155
561,1047
1962,1634
774,656
1516,1999
1349,531
949,1930
1844,812
609,1537
2059,1294
568,941
1836,1789
957,548
1279,2019
1451,556
826,1819
1914,960
535,1275
2028,1550
700,800
1754,1928
1131,516
1131,1989
1723,688
648,1625
2014,1128
510,1091
1936,1712
819,644
1514,2010
1348,516
1018,1928
1815,782
587,1497
2040,1351
583,887
1791,1793
926,548
1325,2025
1528,586
765,1782
1962,1015
532,1314
2035,1527
680,752
1656,1957
1183,453
1024,2022
1698,667
663,1628
2036,1169
552,1111
1931,1691
818,684
1545,1998
1307,523
974,1931
1885,805
562,1439
2040,1307
570,926
1817,1836
974,584
1292,2011
1568,563
818,1792
1938,968
527,1241
2028,1560
697,744
1624,1937
1127,523
1118,1986
1745,700
636,1625
2027,1219
540,1104
1936,1699
816,693
1502,2024
1403,541
875,1885
1835,830
565,1445
2027,1405
604,882
1775,1892
1055,553
1302,2046
1550,599
751,1749
1971,1020
527,1202
2014,1535
687,723
1680,1961
1203,508
1055,1957
1762,769
631,1625
2002,1181
556,1037
1896,1764
887,570
1390,1975
1353,534
896,1884
1896,881
556,1387
2033,1452
593,816
1817,1879
1031,543
1213,2000
1585,601
744,1759
1936,986
542,1250
1990,1583
715,727
1614,1982
1248,518
1105,1966
1737,718
626,1582
2045,1206
563,1009
1874,1729
854,611
1439,2021
1455,551
859,1854
1912,918
558,1426
2025,1417
615,843
1809,1905
1069,500
1196,2036
1572,609
739,1738
1992,1025
526,1185
1968,1657
771,716
1607,1989
1277,520
1015,1946
1781,767
581,1508
2035,1229
575,993
1879,1795
900,590
1361,2029
1494,539
883,1867
1900,906
558,1335
2052,1406
637,812
1721,1869
1004,537
1246,2025
1604,594
713,1713
2011,1100
516,1228
1988,1614
735,701
1583,2008
1276,517
990,1970
1753,710
586,1562
2029,1245
574,976
1838,1815
942,594
1390,2101
1459,546
831,1829
1923,936
535,1302
2027,1439
635,808
1723,1919
1128,521
1157,1995
1705,669
696,1701
2010,1117
527,1129
1994,1680
783,628
1485,1984
1273,530
990,1938
1828,752
587,1528
2041,1345
568,997
1867,1815
918,573
1345,2045
1522,578
752,1764
1918,912
550,1322
2018,1530
678,759
1665,1953
1129,531
1173,2000
1677,752
618,1652
1992,1168
536,1106
1937,1699
792,621
1500,2039
1357,522
958,1905
1835,817
582,1524
2022,1307
584,925
1831,1854
1047,555
1288,2031
1482,543
827,1819
1940,965
529,1276
1971,1531
698,793
1713,2009
1142,513
1118,1980
1713,699
660,1600
2023,1128
539,1093
1927,1738
849,642
1487,1997
1383,540
987,1931
1831,781
566,1466
2038,1376
604,871
1823,1841
955,517
1311,2063
1551,607
757,1764
1959,1060
533,1297
2006,1549
685,736
1625,1961
1218,519
1049,2010
1667,677
647,1631
2014,1206
540,1085
1910,1739
848,596
1524,2005
1335,521
948,1916
1801,825
569,1419
2039,1325
583,915
1818,1852
996,566
1326,2019
1606,579
768,1811
1961,988
517,1258
1996,1582
649,718
1610,1941
1152,511
1096,1974
1731,712
639,1602
2013,1232
530,1091
1931,1712
835,609
1461,1990
1394,542
859,1852
1860,825
563,1451
2035,1406
635,860
1760,1883
1062,532
1279,2021
1566,611
739,1779
1970,1042
528,1171
2005,1567
693,734
1630,1947
1240,514
1039,1976
1781,747
632,1603
2030,1193
566,1019
1884,1775
896,597
1359,2012
1405,527
878,1856
1838,902
548,1374
2016,1485
608,871
1780,1890
1052,532
1213,2022
1628,621
719,1742
1962,1010
540,1257
1988,1595
748,698
1572,1986
1276,517
1105,1980
1745,713
626,1567
2029,1258
570,977
1862,1725
861,594
1400,2018
1438,548
846,1841
1914,924
561,1411
2051,1440
624,827
1753,1904
1061,520
1187,2022
1580,607
726,1660
1987,1052
526,1167
1971,1647
748,714
1624,1971
1247,517
1018,1956
1807,769
596,1512
2023,1245
557,997
1869,1794
922,566
1358,2023
1520,536
870,1866
1908,907
540,1335
2018,1449
644,826
1727,1866
1026,533
1221,2023
1612,636
762,1712
1999,1122
530,1219
1985,1623
740,705
1583,1990
1266,515
989,1927
1779,727
617,1551
2024,1272
581,959
1888,1807
922,628
1427,2022
1421,537
836,1845
1937,925
533,1314
2029,1426
598,826
1739,1915
1116,531
1168,2006
1703,666
721,1699
1992,1096
524,1108
1949,1672
791,654
1496,1970
1269,505
955,1921
1822,752
584,1480
2037,1348
568,984
1835,1799
937,570
1334,2034
1528,585
775,1779
1923,932
534,1301
2015,1532
690,765
1651,1965
1194,520
1163,1996
1682,683
652,1633
2017,1239
589,1076
1981,1664
791,643
1525,2008
1353,526
976,1921
1855,819
609,1518
2048,1298
570,927
1827,1834
970,550
1281,2027
1501,577
804,1813
1941,1015
527,1274
1977,1563
725,780
1707,1922
1154,518
1108,1981
1721,634
648,1596
2004,1133
532,1104
1934,1710
825,633
1462,2012
1390,521
969,1932
1851,826
570,1458
2033,1370
605,868
1788,1835
965,535
1307,2025
1573,622
756,1761
1979,1051
531,1281
2007,1549
695,752
1677,1944
1215,518
1050,1999
1692,691
661,1634
1984,1203
526,1084
1926,1729
835,660
1521,2000
1335,533
934,1902
1856,840
565,1421
2033,1305
592,918
1817,1853
996,574
1272,2048
1585,573
792,1800
1949,989
530,1250
2001,1619
709,717
1622,1945
1156,517
1111,1986
1729,710
643,1627
2041,1230
566,1100
1929,1714
823,612
1467,2034
1390,542
871,1858
1850,835
541,1438
2026,1401
643,857
1760,1904
1070,545
1269,2012
1573,606
713,1738
1984,1058
526,1177
2001,1577
696,728
1623,1970
1226,518
1026,1957
1809,760
644,1604
2027,1237
557,1015
1884,1785
897,581
1325,2029
1416,541
906,1938
1901,905
536,1353
2019,1454
609,816
1763,1894
1053,517
1186,2014
1607,622
718,1712
1949,1013
516,1224
1979,1608
732,705
1609,1983
1303,516
1072,1974
1773,748
598,1561
2026,1232
550,965
1854,1747
868,653
1405,2023
1447,554
846,1849
1936,959
560,1404
2028,1452
636,815
1729,1911
1115,516
1170,2034
1594,615
703,1729
1988,1095
535,1155
1960,1672
764,707
1597,1973
1275,516
988,1873
1814,783
613,1483
2052,1254
565,984
1856,1813
933,568
1344,2050
1518,544
836,1883
1935,923
483,1322
2001,1459
639,786
1702,1861
1057,544
1210,2022
1635,633
691,1691
2013,1124
535,1219
1979,1631
752,681
1583,1986
1261,510
952,1970
1772,723
608,1550
2053,1284
563,980
1841,1824
948,598
1408,2024
1442,569
822,1841
1923,937
542,1305
2026,1421
651,817
1712,1916
1122,524
1142,1984
1674,680
700,1690
2003,1109
506,1087
1936,1697
801,634
1491,1995
1287,518
960,1928
1834,812
580,1472
2038,1358
572,939
1846,1821
943,555
1316,2028
1548,565
768,1758
1942,934
530,1275
1992,1534
696,757
1650,1962
1217,521
1134,2015
1694,745
570,1633
2021,1177
550,1082
1949,1734
787,663
1489,2036
1374,524
948,1918
1849,857
596,1513
2048,1322
588,921
1806,1844
994,581
1277,2029
1494,570
751,1802
1948,988
534,1275
2028,1589
716,778
1678,2014
1255,514
1099,1974
1732,713
635,1601
2010,1143
552,1082
1916,1712
836,621
1466,2020
1376,519
947,1916
1856,820
575,1459
2052,1399
609,835
1773,1865
974,552
1286,2039
1570,609
712,1755
1982,1059
522,1271
1996,1545
696,727
1617,1974
1218,518
1061,1993
1707,691
644,1584
2057,1215
557,1064
1918,1746
850,639
1531,2022
1374,532
922,1892
1866,828
540,1402
2039,1332
583,904
1809,1869
1007,527
1242,2021
1593,582
792,1792
1962,1000
524,1235
1988,1504
724,705
1597,1952
1161,517
1096,2009
1739,710
613,1591
2030,1243
500,1091
1939,1738
833,613
1446,2001
1429,539
870,1841
1862,854
557,1419
2031,1396
609,840
1741,1892
1093,561
1264,2021
1588,610
729,1724
1981,1058
524,1191
1980,1565
709,714
1612,1961
1242,516
1032,1958
1786,759
636,1598
2028,1222
561,1007
1874,1790
900,573
1357,2025
1426,570
863,1896
1910,889
549,1357
2013,1425
610,938
1770,1893
1056,540
1200,2022
1624,633
699,1698
1979,1028
513,1220
1983,1614
745,655
1568,1994
1311,505
1079,1971
1754,744
619,1562
2025,1279
584,961
1854,1758
882,573
1409,2024
1466,552
833,1793
1929,963
552,1371
2027,1465
644,806
1714,1927
1122,534
1144,2022
1617,637
727,1712
1993,1112
503,1128
1944,1682
818,691
1535,1983
1283,518
943,1926
1840,778
578,1471
2028,1259
570,985
1820,1818
948,563
1333,2021
1540,544
854,1847
1916,932
522,1311
2010,1483
647,793
1700,1895
1052,520
1219,2008
1636,641
717,1686
1975,1065
529,1189
1981,1625
783,673
1553,1976
1256,517
951,1964
1776,744
594,1536
2038,1301
605,856
1844,1824
970,597
1399,2025
1434,569
818,1829
1936,954
522,1295
2020,1478
662,804
1713,1922
1186,509
1147,1995
1702,684
701,1699
2002,1134
550,1117
1944,1700
817,641
1418,1997
1298,518
948,1919
1838,807
583,1478
2044,1361
580,949
1853,1824
948,570
1313,2029
1564,596
768,1772
1932,945
537,1307
2012,1541
693,748
1647,1958
1210,524
1077,2004
1695,714
737,1626
2005,1130
533,1116
1967,1656
765,671
1546,1997
1313,523
974,1930
1834,827
604,1528
2051,1294
583,959
1832,1853
965,567
1286,2029
1477,564
807,1845
1939,958
532,1263
2001,1547
625,804
1704,1893
1135,507
1124,2108
1703,683
649,1632
2003,1108
533,1103
1944,1720
817,633
1489,2004
1389,506
978,1938
1838,812
570,1455
1971,1396
609,868
1788,1817
970,555
1285,2010
1572,650
749,1750
1979,1051
529,1276
2023,1567
703,723
1628,1973
1225,523
1026,1994
1721,691
641,1618
1976,1219
555,1068
1910,1743
843,649
1520,2009
1346,534
915,1876
1889,854
572,1406
2025,1336
596,920
1784,1865
1018,583
1260,2024
1594,572
792,1789
1948,987
523,1228
1968,1584
723,700
1605,1958
1160,504
1039,1968
1747,716
614,1582
2023,1245
533,1075
1910,1738
844,615
1444,2022
1427,551
841,1855
1866,830
570,1410
2026,1417
634,828
1737,1912
1115,524
1260,1985
1596,613
718,1663
1988,1076
527,1159
1980,1595
722,687
1596,1981
1260,517
1004,1941
1817,783
630,1563
2049,1259
560,982
1857,1806
937,589
1331,2024
1434,544
845,1824
1858,928
531,1327
2014,1504
618,844
1739,1909
1105,519
1178,2006
1631,648
690,1686
1975,1046
550,1189
1955,1649
765,632
1548,1998
1316,513
1041,1983
1727,740
606,1522
2043,1297
566,933
1833,1768
877,657
1373,2016
1494,572
808,1817
1920,980
539,1370
2020,1545
646,795
1691,1922
1120,500
1144,2019
1624,632
703,1687
1988,1119
517,1129
1942,1691
818,684
1562,1993
1294,522
971,1944
1824,811
583,1464
2035,1312
570,951
1838,1833
973,570
1309,2026
1546,555
825,1836
1936,953
530,1254
1988,1492
664,781
1686,1893
1054,529
1195,2063
1657,648
679,1660
2009,1138
526,1198
1965,1634
764,668
1546,1997
1313,522
922,1956
1811,777
615,1516
2027,1322
588,1011
1841,1841
995,583
1364,2041
1482,570
807,1808
1941,933
529,1271
2088,1465
647,791
1690,1932
1142,503
1113,1993
1727,693
685,1675
2001,1141
535,1092
1918,1712
826,614
1442,1997
1335,516
948,1919
1851,839
571,1437
2031,1395
559,916
1835,1847
972,600
1324,2025
1556,598
757,1755
1927,986
557,1270
1993,1540
697,726
1623,1971
1248,525
1100,1983
1726,700
597,1608
2040,1219
549,1029
1936,1691
836,634
1470,2014
1401,528
891,1906
1885,855
610,1484
2059,1348
605,900
1799,1884
1009,541
1260,2025
1482,579
789,1794
1952,1011
531,1288
1973,1593
726,768
1674,1885
1196,518
1096,1980
1733,708
635,1579
2009,1149
538,1077
1916,1738
791,615
1442,2023
1424,530
942,1918
1856,847
571,1427
1999,1415
621,839
1717,1854
1001,544
1264,2021
1598,680
730,1730
1988,1071
531,1249
2000,1579
713,695
1601,1972
1229,518
1013,1994
1739,710
631,1582
2032,1254
540,1042
1919,1705
870,638
1531,2010
1372,560
894,1881
1895,878
556,1387
2027,1386
583,881
1786,1877
1017,543
1236,2021
1617,590
765,1772
1958,1026
523,1205
1981,1593
744,691
1574,1956
1191,537
1065,1971
1758,765
610,1539
2013,1275
510,1063
1912,1764
874,607
1416,2066
1440,570
835,1845
1884,868
557,1385
2023,1447
645,817
1719,1925
1121,535
1231,2012
1617,634
704,1681
1970,1081
529,1145
1996,1608
738,729
1585,1986
1282,517
1000,1930
1823,809
615,1557
1991,1284
568,970
1835,1817
978,576
1287,2008
1448,555
833,1832
1903,933
552,1314
2001,1539
623,825
1730,1923
1096,585
1177,2003
1646,641
690,1682
1983,1026
531,1174
2005,1648
765,664
1538,2004
1320,513
1036,1969
1787,757
601,1526
2040,1311
539,929
1823,1779
910,644
1376,2047
1492,574
818,1806
1945,980
505,1359
2027,1479
660,778
1676,1923
1137,570
1107,1954
1633,643
692,1693
2012,1136
535,1138
1936,1706
828,674
1542,1998
1335,518
947,1867
1856,829
581,1467
2035,1305
579,932
1821,1860
987,562
1293,2018
1569,541
804,1815
1944,956
531,1268
1996,1513
677,745
1663,1906
1026,522
1170,1991
1726,667
660,1635
2019,1130
530,1141
1965,1678
768,650
1532,2014
1352,518
869,2032
1821,770
588,1493
2039,1348
593,890
1812,1869
1013,549
1327,2024
1529,564
787,1764
1952,1000
490,1245
1996,1489
665,778
1648,1931
1165,511
1096,1979
1733,732
678,1660
2018,1194
530,1077
1936,1738
844,647
1453,1998
1348,545
934,1909
1818,845
596,1440
2027,1410
586,928
1791,1839
995,548
1280,1998
1562,611
703,1723
1941,985
508,1245
1997,1574
715,713
1554,1971
1245,518
1092,1985
1727,686
613,1580
1958,1230
550,1007
1928,1725
843,620
1448,2017
1438,544
906,1904
1870,881
592,1482
2019,1357
591,883
1804,1867
1026,537
1241,1997
1518,583
802,1776
1967,999
527,1194
1973,1596
731,739
1655,1931
1251,498
1070,1972
1753,730
610,1554
2070,1180
540,1063
1910,1737
866,616
1422,2062
1448,518
922,1894
1814,868
557,1402
2012,1440
665,827
1728,1879
1000,534
1257,2022
1613,637
716,1745
1996,1096
537,1239
1984,1611
713,698
1581,1995
1260,517
994,1975
1742,726
609,1576
2026,1248
560,1028
1910,1767
893,637
1493,2027
1398,498
859,1867
1897,889
549,1403
2033,1380
596,880
1775,1836
1057,534
1212,2012
1651,612
750,1752
1978,1049
517,1193
1975,1646
757,674
1551,1966
1194,606
1056,1962
1778,751
614,1452
2055,1284
560,1044
1913,1763
898,596
1399,2037
1457,596
787,1834
1869,885
541,1304
2018,1447
626,804
1709,1969
1130,454
1218,2009
1629,636
692,1686
1994,1103
531,1121
1979,1611
763,694
1561,1990
1310,505
979,1892
1833,804
613,1544
2027,1279
583,958
1844,1828
958,573
1313,2014
1461,561
732,1841
1931,950
540,1323
2022,1516
619,842
1734,1925
1031,568
1164,2008
1655,662
675,1660
1986,1062
511,1163
1955,1660
786,640
1522,2004
1337,517
1024,1943
1792,763
594,1506
2022,1326
606,916
1818,1781
922,571
1411,2001
1512,579
792,1807
1950,997
540,1335
2020,1493
674,765
1671,1939
1156,537
1104,1986
1655,648
676,1628
2012,1155
534,1072
1925,1735
842,608
1515,1984
1335,521
931,1917
1817,832
570,1409
2038,1335
582,909
1814,1831
1000,529
1248,2019
1578,570
804,1816
1931,963
530,1268
1990,1513
687,759
1649,1910
1048,521
1157,1967
1683,673
674,1646
2012,1187
526,1161
1948,1668
791,657
1507,2011
1356,513
900,1946
1828,791
577,1479
2036,1362
598,852
1799,1879
1026,544
1318,2022
1551,594
770,1768
1969,1017
526,1193
2014,1504
687,767
1643,1956
1189,517
1067,1997
1754,731
662,1631
2023,1184
513,1049
1901,1743
870,609
1425,2049
1349,535
909,1898
1873,855
581,1423
2027,1426
580,907
1811,1845
1005,531
1242,1945
1567,622
731,1730
1953,1011
517,1227
1989,1601
735,714
1500,1969
1267,535
1066,1970
1746,725
615,1571
2001,1335
565,980
1921,1751
870,623
1392,2012
1453,551
874,1875
1884,902
569,1426
2031,1396
609,857
1758,1892
1078,537
1200,1971
1559,605
756,1738
1979,1063
503,1167
1975,1649
768,726
1610,1966
1228,516
1018,1958
1789,761
583,1504
2028,1210
557,1007
1876,1788
923,598
1401,2027
1507,517
927,1885
1891,867
534,1369
2017,1430
641,804
1705,1871
1038,513
1226,2016
1630,616
702,1698
2016,1111
527,1219
1992,1625
750,704
1567,1938
1301,507
974,1934
1747,765
610,1536
2036,1295
565,1002
1877,1789
917,617
1431,2022
1422,542
859,1854
1910,906
562,1347
2028,1401
621,847
1754,1880
1120,533
1184,2023
1650,614
718,1734
1986,1081
529,1194
1963,1660
774,657
1539,1973
1250,508
1000,1965
1798,778
596,1519
2035,1338
584,984
1874,1790
898,584
1357,2028
1507,575
804,1800
1893,910
542,1331
2015,1507
661,777
1684,1953
1131,504
1198,2009
1656,648
661,1664
1989,1148
539,1100
1971,1611
780,678
1551,1997
1296,518
960,1915
1854,825
605,1528
2040,1327
608,919
1823,1841
991,545
1284,2049
1494,573
799,1778
1979,985
540,1237
1992,1563
661,787
1688,1905
1135,517
1117,1983
1680,665
664,1631
1973,1108
524,1144
1946,1629
806,644
1505,2016
1358,513
1005,1926
1807,778
597,1499
2040,1348
604,915
1788,1816
948,571
1326,2038
1532,588
765,1772
1965,1022
561,1305
2013,1536
671,744
1648,1944
1167,500
1095,1957
1670,661
674,1660
2011,1155
533,1051
1919,1699
854,663
1520,2012
1392,518
922,1904
1858,842
567,1375
2041,1339
588,899
1808,1854
1017,533
1287,2016
1588,584
793,1798
1942,986
531,1249
1998,1532
664,752
1650,1928
1113,521
1173,1958
1720,678
657,1624
2017,1191
526,1137
1976,1686
806,696
1570,2000
1359,532
893,1936
1824,797
583,1477
2055,1434
600,897
1788,1876
1026,568
1328,2064
1528,583
765,1758
1962,985
513,1219
2001,1511
683,749
1664,1956
1183,518
1065,1969
1754,730
661,1644
2005,1192
542,1049
1881,1731
865,601
1411,2025
1357,531
908,1973
1869,856
530,1397
2026,1435
592,920
1762,1867
1017,544
1254,2014
1610,618
714,1704
1966,1008
519,1227
1992,1591
732,800
1524,1995
1285,494
1077,1971
1765,727
618,1556
2032,1258
505,984
1916,1764
852,613
1423,2008
1432,543
874,1863
1903,909
569,1432
2035,1399
619,858
1748,1879
1057,532
1200,2025
1560,571
757,1712
1978,1048
528,1190
1961,1641
766,718
1614,1972
1232,543
1018,1956
1789,769
599,1521
2027,1214
552,970
1866,1782
864,601
1391,2028
1479,504
891,1883
1884,875
539,1374
1999,1464
651,832
1698,1849
1075,526
1222,2012
1621,625
654,1685
2004,1126
517,1202
1980,1622
735,686
1563,1972
1289,519
970,1971
1766,731
624,1543
2027,1291
550,1009
1895,1797
913,595
1470,2020
1444,539
861,1854
1898,907
536,1330
2023,1413
626,847
1740,1875
1074,527
1182,1998
1692,605
725,1729
1975,1076
505,1167
1936,1690
774,658
1491,1983
1241,492
1025,1948
1803,778
591,1523
2058,1314
553,1010
1883,1781
921,589
1370,2033
1510,619
765,1821
1905,905
565,1301
1988,1496
683,783
1688,1971
1156,389
1156,2008
1653,646
679,1661
2023,1142
532,1094
1970,1638
783,657
1543,2003
1312,514
948,1918
1835,821
604,1519
2042,1317
579,928
1822,1845
1005,571
1276,2030
1488,573
810,1819
1940,984
523,1322
1998,1547
650,812
1696,1938
1144,526
1113,1986
1679,686
666,1646
1989,1104
533,1136
1938,1665
778,631
1498,2012
1389,511
1030,1941
1812,786
592,1495
2040,1351
580,889
1789,1829
931,569
1316,2022
1529,594
773,1774
1926,1016
535,1315
2014,1530
672,754
1654,1956
1182,518
1062,1999
1666,663
660,1635
2037,1178
553,1061
1888,1751
849,667
1508,2009
1387,522
908,1895
1849,854
557,1387
2040,1301
599,907
1805,1867
1013,526
1259,2019
1604,576
781,1795
1957,1022
521,1239
2009,1541
666,726
1641,1930
1130,513
1137,1964
1689,679
637,1618
2016,1211
518,1065
1938,1684
805,635
1517,2012
1387,531
896,1931
1848,802
579,1456
2033,1430
614,872
1792,1901
1049,546
1312,2019
1566,598
761,1761
1974,1030
537,1213
2010,1534
687,749
1613,1954
1208,517
1053,1946
1770,738
639,1625
2018,1211
548,1033
1896,1764
881,642
1360,2042
1353,530
901,1842
1884,864
557,1348
2027,1466
596,919
1786,1895
1030,534
1232,2016
1629,596
701,1668
1962,1030
522,1207
1983,1627
752,649
1596,2008
1288,541
1064,1972
1763,737
598,1541
2052,1255
601,967
1910,1739
836,521
1416,2021
1453,570
870,1866
1910,897
563,1428
2031,1412
622,855
1731,1897
1052,517
1182,2022
1576,615
737,1742
1988,1076
527,1179
1963,1635
787,717
1609,1964
1271,514
1013,1962
1786,769
596,1519
2023,1260
557,998
1838,1787
935,591
1389,2038
1495,509
836,1846
1901,902
543,1348
2012,1498
669,788
1682,1894
1063,520
1197,1971
1657,650
687,1691
2014,1132
531,1171
1962,1647
761,674
1529,2005
1320,519
936,1960
1786,757
596,1515
2039,1346
583,969
1853,1813
940,609
1416,2018
1479,565
836,1857
1923,928
532,1307
2028,1429
625,832
1734,1914
1131,521
1130,1999
1670,620
719,1711
1993,1108
539,1090
1949,1682
797,642
1467,1997
1275,510
996,1935
1822,801
584,1481
2027,1352
557,984
1862,1791
946,539
1333,2028
1518,591
767,1773
1911,924
561,1297
2001,1526
678,757
1666,1934
1183,518
1179,2008
1669,681
639,1644
2014,1156
540,1016
1962,1647
780,661
1519,2008
1340,518
922,1907
1854,839
586,1495
2028,1328
591,922
1812,1868
1052,548
1264,2031
1511,583
780,1798
1954,1002
533,1258
2003,1597
687,800
1683,1945
1146,492
1098,1983
1683,674
646,1620
1992,1115
529,1141
1940,1686
818,626
1493,2012
1372,514
985,1933
1832,800
576,1474
2030,1359
606,853
1760,1829
943,553
1310,2025
1551,600
745,1755
1974,1033
535,1305
2022,1556
662,740
1619,1969
1197,518
1090,1979
1708,665
651,1638
2019,1189
543,1040
1906,1786
905,670
1534,2012
1382,522
901,1856
1884,868
557,1395
2039,1297
592,894
1784,1883
1039,506
1240,2017
1614,589
768,1792
1945,1022
535,1216
1985,1558
697,726
1623,1903
1144,518
1117,1992
1730,700
620,1612
2018,1228
536,1108
1949,1701
831,622
1450,2055
1417,538
839,1912
1830,829
568,1438
2030,1367
618,855
1760,1896
1055,565
1286,2025
1581,614
724,1751
1983,1057
527,1172
1994,1558
700,714
1633,1978
1237,497
1035,1961
1756,751
640,1590
2010,1232
553,987
1882,1776
901,594
1325,2057
1401,543
887,1854
1905,893
553,1370
2016,1467
596,910
1775,1888
1039,511
1218,2008
1630,637
689,1686
1964,1040
572,1219
1981,1637
752,686
1551,1996
1316,514
1047,1985
1778,748
627,1532
2017,1294
573,951
1910,1759
887,602
1366,2030
1474,547
846,1859
1905,924
563,1418
2014,1414
625,744
1742,1921
1082,519
1182,2010
1583,612
732,1716
1979,1039
526,1161
1962,1665
786,718
1599,1967
1255,511
1005,1944
1810,777
543,1498
2027,1237
557,1001
1889,1800
921,571
1340,2022
1546,548
844,1860
1925,949
537,1363
2025,1507
661,790
1656,1943
1086,521
1182,2002
1667,656
666,1635
2014,1165
522,1159
1964,1631
800,661
1511,2009
1337,521
927,1948
1810,763
568,1502
2040,1327
575,964
1753,1819
953,602
1408,2031
1460,563
827,1845
1944,905
533,1288
2029,1462
649,817
1717,1920
1121,514
1142,1985
1695,631
696,1681
2007,1121
529,1100
1932,1699
812,627
1470,1997
1327,526
957,1918
1854,835
585,1478
2055,1350
541,991
1859,1810
900,570
1324,2025
1515,585
764,1782
1919,933
532,1301
1962,1530
681,757
1655,1950
1192,544
1153,2004
1669,649
679,1648
2023,1159
533,1061
1962,1660
784,651
1515,2048
1372,532
939,1898
1885,841
583,1482
1990,1348
589,911
1786,1866
1000,535
1249,2025
1520,587
776,1787
1964,1022
532,1241
2018,1595
683,791
1669,1910
1156,522
1089,1979
1705,713
648,1610
2001,1134
536,1089
1936,1729
824,628
1474,2019
1364,526
975,1918
1836,812
570,1451
2037,1386
612,861
1777,1824
960,555
1295,2050
1566,596
757,1756
1981,1045
535,1292
2007,1549
692,765
1674,1961
1215,517
1052,1972
1698,680
646,1613
2020,1209
540,1033
1897,1707
884,607
1492,2021
1386,543
859,1862
1875,880
543,1305
2039,1339
614,855
1757,1892
1079,527
1215,2009
1632,604
776,1762
1971,1052
528,1193
1962,1590
722,698
1589,1959
1174,504
1091,1986
1732,707
635,1583
2041,1242
535,1085
1928,1719
839,618
1451,2034
1416,543
861,1917
1854,841
564,1426
2026,1422
639,842
1721,1916
1082,547
1263,2023
1590,606
742,1730
1982,1085
530,1164
2023,1570
713,723
1598,1965
1262,508
1018,1936
1805,778
624,1621
2031,1244
564,980
1868,1780
939,585
1313,2018
1418,531
871,1854
1911,903
543,1378
1995,1448
596,884
1755,1919
1059,572
1192,2008
1646,655
698,1696
1988,1065
530,1181
1983,1609
763,680
1542,2005
1313,519
1041,1955
1749,756
602,1526
2027,1297
643,933
1879,1748
896,578
1352,2023
1485,571
844,1905
1916,923
553,1405
2030,1427
613,826
1725,1925
1123,520
1156,2006
1597,631
716,1711
1992,1115
521,1140
1949,1672
800,687
1579,1987
1278,518
1000,1892
1814,800
587,1478
2034,1268
561,986
1863,1815
939,571
1353,2030
1512,564
841,1854
1909,910
549,1327
2014,1494
660,770
1675,1920
1096,542
1171,1990
1599,649
670,1661
2006,1168
528,1138
1964,1665
791,673
1531,1995
1333,522
927,1939
1805,770
583,1493
2029,1337
557,925
1867,1838
951,596
1389,2023
1457,566
820,1824
1947,923
539,1297
2030,1450
638,819
1703,1923
1105,530
1144,1993
1702,618
700,1709
2018,1119
539,1108
1941,1689
820,617
1477,1995
1287,508
974,1959
1840,814
581,1474
2037,1357
565,968
1854,1815
944,568
1312,2013
1544,589
771,1763
1926,928
531,1289
2002,1547
701,752
1655,1962
1221,530
1131,1995
1680,684
644,1620
2015,1184
531,1054
1944,1660
800,643
1506,2008
1365,542
903,1875
1879,934
569,1459
2033,1348
621,888
1781,1884
1040,522
1213,2023
1536,611
752,1758
1974,1040
528,1207
1961,1620
674,749
1641,1960
1208,544
1056,1961
1721,672
635,1571
2002,1147
552,1081
1916,1736
864,616
