Voltage,Current
2028,2015
2003,1926
1840,1704
1565,1387
1180,1054
918,760
686,576
533,517
539,602
702,817
957,1117
1310,1462
1590,1750
1879,1961
2014,2031
2027,1950
1872,1738
1634,1455
1309,1109
983,816
724,650
553,506
549,575
687,756
905,1031
1283,1377
1539,1702
1831,1927
1997,2016
2046,1972
1919,1800
1695,1518
1373,1178
1052,879
752,640
597,522
526,549
652,709
852,1005
1154,1412
1493,1656
1791,1961
1979,2008
1987,2003
1962,1842
1743,1571
1433,1256
1113,924
836,669
608,543
526,530
586,663
790,931
1075,1244
1413,1567
1703,1843
1928,1995
2023,2012
1987,1889
1804,1654
1474,1311
1178,941
857,718
644,551
523,532
576,650
739,881
1026,1189
1345,1516
1626,1798
1893,1976
2008,2036
1992,1918
1866,1701
1595,1399
1253,1061
918,791
674,566
539,514
565,604
696,828
950,1136
1283,1442
1602,1743
1870,2023
1985,2034
2018,1911
1873,1756
1645,1453
1311,1124
981,891
713,607
589,529
535,577
660,762
898,1079
1210,1403
1537,1681
1815,1918
1984,2022
2040,1980
1918,1800
1692,1535
1390,1198
1052,887
771,646
573,522
532,532
619,705
824,976
1135,1295
1459,1608
1763,1980
1962,2010
2032,2001
1936,1853
1770,1602
1461,1263
1120,939
827,688
636,544
527,570
586,658
765,924
1077,1234
1416,1567
1714,1824
1936,1997
2036,2017
1986,1893
1827,1660
1526,1336
1197,1010
885,741
670,552
595,516
562,631
727,860
987,1168
1322,1484
1650,1789
1896,1973
2002,2025
2014,1854
1857,1715
1606,1401
1257,1065
939,764
687,594
550,510
543,582
622,812
945,1100
1270,1427
1588,1727
1848,1912
2013,2006
2014,1967
1887,1755
1660,1470
1331,1076
1015,838
737,628
561,539
534,596
639,765
869,1023
1194,1352
1508,1673
1809,1938
1983,2021
2031,1984
1931,1815
1714,1548
1417,1208
1065,892
776,633
588,522
508,493
645,693
819,959
1100,1286
1456,1618
1742,1896
1949,2025
2036,1980
