Voltage,Current
583,553
776,1185
1557,1893
2030,1931
1696,1262
897,588
531,676
1024,1429
1776,1995
2014,1777
1461,1014
774,533
628,864
1266,1675
1944,1940
1967,1557
1197,777
572,540
768,1123
1505,1863
2027,1971
1737,1298
977,596
535,657
919,1360
1740,1985
2014,1819
1513,1042
704,544
562,825
1208,1631
1905,2023
1927,1605
1236,819
578,544
712,1075
1466,1841
2019,1970
1771,1353
1004,622
556,622
911,1335
1701,1973
2027,1849
1543,1103
791,529
568,816
1165,1557
1912,2014
1960,1626
1287,855
592,521
681,1026
1453,1815
2009,1986
1846,1401
1026,660
536,622
883,1303
1665,1958
2050,1893
1614,1132
805,537
552,778
1088,1551
1854,2019
1974,1686
1340,893
581,531
657,996
1359,1772
1992,2004
1831,1471
1086,698
533,587
831,1249
1608,1928
2087,1905
1611,1171
828,538
558,737
1035,1502
1845,1985
1988,1703
1369,926
639,522
631,941
1335,1733
1962,2012
1861,1496
1117,727
541,556
794,1206
1592,1906
2036,1936
1665,1224
882,570
535,704
1051,1443
1885,2000
1996,1737
1407,964
674,510
613,920
1303,1721
1949,2038
1888,1515
1152,744
555,550
752,1168
1557,1888
2041,1931
1692,1233
897,585
520,718
1000,1428
1776,1997
2014,1798
1460,1006
712,513
602,867
1252,1662
1941,2019
1913,1558
1187,775
570,570
741,1114
1506,1865
2018,1963
1726,1320
964,600
479,665
959,1383
1730,1999
2000,1807
1505,1104
739,530
589,819
1203,1622
1906,2045
1942,1633
1244,824
587,568
709,1046
1454,1829
2014,1965
1779,1359
1000,624
527,637
903,1304
1702,1966
2027,1844
1566,1129
778,525
543,787
1158,1586
1845,2017
1958,1652
1291,855
602,532
697,1022
1408,1644
1988,1986
1788,1384
1029,661
508,605
844,1297
1680,1953
2033,1853
1594,1128
804,541
557,763
1134,1534
1866,2021
1976,1683
1329,882
613,517
661,1010
1391,1768
1997,1999
1830,1471
1073,691
557,585
838,1179
1629,1931
2084,1888
1622,1177
786,540
531,730
1098,1485
1840,2018
1974,1722
1390,920
639,521
638,947
1335,1706
1980,2016
1862,1471
1125,716
552,505
804,1191
